,uid,sub_uid,building,pl_base_iou,pl_seg_gt_iou,pl_seg_infer_iou,computer,t_laplacian,t_bilateral,t_mesh,t_fastga_total,t_fastga_integrate,t_fastga_peak,t_polylidar_planepoly,t_polylidar_filter,t_classify_pointcloud,t_polylabel,iou_diff
162,87,0,Building_2_02_Example,0.866670440428859,0.8859831446596053,0.8919842448766179,desktop,0.36689999999950373,0.4330999999986318,0.1791000000004317,3.5796999999995194,0.9380000000014377,2.6416999999980817,0.992699999997626,6.793399999999394,1.6950999999991723,0.07390000000029318,-0.01931270423074627
163,87,1,Building_2_02_Example,0.861460024839854,0.8878951915588401,0.8867858739096883,desktop,0.4161000000024728,0.5944000000006611,0.21309999999985507,4.581200000000507,1.182100000001185,3.399099999999322,1.3022000000013634,6.844400000002082,1.7941999999990799,0.09209999999981733,-0.02643516671898616
164,88,0,Building_2_02_Example,0.9268783424625763,0.9273578689057502,0.9287558770129608,desktop,0.39170000000154914,0.49289999999757583,0.20709999999724005,3.937299999996924,0.7589999999986219,3.178299999998302,1.344899999999427,5.230999999998431,1.517199999998553,0.06660000000024979,-0.0004795264431739499
165,88,1,Building_2_02_Example,0.93026467675635,0.935548461198252,0.9350240703412062,desktop,0.396500000000799,0.585699999998468,0.20709999999724005,3.9796000000009712,0.8686999999980571,3.110900000002914,0.9596999999992306,4.814199999998436,1.477300000001236,0.08439999999865222,-0.0052837844419019175
166,89,0,Building_2_02_Example,0.9423415771612688,0.955715708775342,0.9534042966816954,desktop,0.4199999999983106,0.5760999999999683,0.4139999999992483,4.43040000000039,1.1624999999995111,3.2679000000008784,1.1273000000002753,3.9252000000011833,1.7555999999991911,0.07010000000207128,-0.013374131614073193
167,89,1,Building_2_02_Example,0.9355995466823049,0.9606732403200282,0.9597438175450662,desktop,0.4217999999980293,0.686999999999216,0.18979999999757524,4.070099999999854,1.035200000000458,3.0348999999993964,1.5011999999998693,3.4039000000021247,1.7786999999991338,0.05280000000240648,-0.02507369363772327
168,90,0,Building_9_02,0.9057528019472014,0.9169543753696111,0.9162321534959895,desktop,0.34409999999951424,0.438400000000172,0.14929999999679922,3.7853000000005466,1.025399999999621,2.7599000000009255,0.9229999999966765,3.961799999999016,1.6922999999984256,0.0761000000011336,-0.011201573422409683
169,90,1,Building_9_02,0.9153442642926127,0.9229363096209929,0.9231690957396919,desktop,0.38960000000187733,0.4732999999994547,0.2190000000013015,4.6111000000017555,1.047700000000873,3.5634000000008825,0.9924999999988415,4.5945000000031655,1.6490999999980716,0.08229999999898041,-0.007592045328380204
170,91,0,Building_9_02,0.9288187338924355,0.9386354036109382,0.9386625207776436,desktop,0.3858000000001027,0.48750000000197247,0.3875999999998214,4.169600000000884,1.0773000000021682,3.0922999999987155,1.2714999999978716,4.671000000001868,1.7771999999993682,0.10059999999967317,-0.009816669718502702
171,91,1,Building_9_02,0.9255990971462048,0.9394350844903779,0.9396917258878411,desktop,0.3545000000002574,0.4403999999986752,0.1487000000004457,4.025300000002119,0.9168999999999983,3.1084000000021206,1.1511000000012928,4.58319999999901,1.7276999999999987,0.09130000000112659,-0.013835987344173128
